Date,SKU,Units_Sold,Revenue,Price,Promotion,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,Margin_Percentage,Product_Age_Days,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promotion_event,Snapshot_Date,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2024-01-03,SKU017,13,110205.16,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU018,28,156111.48,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU019,16,77117.6,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU020,13,50668.02,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU022,5,22985.15,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU023,8,11333.92,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU024,9,15919.83,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU025,2,23116.02,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU026,21,229730.34,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU027,22,187365.2,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU028,6,20904.54,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU029,13,151351.85,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU030,3,28300.53,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU031,8,69727.44,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU032,3,16837.77,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU033,11,39138.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU034,15,22772.1,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU035,21,228273.99,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU036,0,0.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU037,29,79675.18,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU038,10,39491.0,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU039,3,21356.85,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU040,13,31857.28,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU041,13,134377.49,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU042,24,220771.92,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU043,27,236135.79,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU044,6,32473.68,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU045,25,191919.5,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU046,10,71755.4,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU047,15,119073.3,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU048,12,16554.6,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU049,28,146254.36,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-03,SKU050,5,4413.6,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2024,1,Q1,1,Wednesday,0,Winter,,0,,,,,,,,
2024-01-04,SKU001,23,84273.15,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU003,6,48469.38,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU004,7,48030.99,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU005,14,132905.08,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU006,5,40530.2,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU007,18,92053.62,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU008,12,118111.68,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU009,8,18695.12,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU010,17,11278.82,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU011,1,1444.56,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU012,21,184366.77,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU013,21,120913.38,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU014,14,31790.5,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU015,4,24848.48,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU016,9,19501.38,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU017,14,118682.48,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU018,20,111508.2,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU019,14,67477.9,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU020,16,62360.64,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU021,7,53978.96,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU022,13,59761.39,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU023,14,19834.36,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU024,12,21226.44,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU025,1,11558.01,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU026,31,339125.74,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU027,34,289564.4,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU028,3,10452.27,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU029,13,151351.85,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU030,6,56601.06,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU031,17,148170.81,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU032,10,56125.9,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU033,19,67602.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU034,10,15181.4,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU035,14,152182.66,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU036,7,39809.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU037,23,63190.66,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU038,5,19745.5,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU039,7,49832.65,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU040,18,44110.08,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU041,11,113704.03,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU042,21,193175.43,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU043,19,166169.63,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU044,8,43298.24,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU045,21,161212.38,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU046,7,50228.78,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU047,10,79382.2,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU048,9,12415.95,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU049,22,114914.14,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-04,SKU050,9,7944.48,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2024,1,Q1,1,Thursday,0,Winter,,0,,,,,,,,
2024-01-05,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU003,1,8078.23,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU004,4,27446.28,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU005,11,104425.42,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU006,5,40530.2,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU007,28,143194.52,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU008,21,206695.44,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU009,11,25705.79,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU010,13,8624.98,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU011,1,1444.56,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU012,27,237042.99,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU013,17,97882.26,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU014,17,38602.75,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU015,5,31060.6,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU016,9,19501.38,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU017,6,50863.92,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU018,28,156111.48,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU019,17,81937.45,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU020,9,35077.86,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU021,11,84824.08,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU022,6,27582.18,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU023,10,14167.4,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU024,8,14150.96,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU025,5,57790.05,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU026,17,185972.18,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU027,19,161815.4,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU029,15,174636.75,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU030,6,56601.06,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU031,15,130738.95,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU032,2,11225.18,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU033,19,67602.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU034,25,37953.5,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU035,19,206533.61,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU036,2,11374.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU037,18,49453.56,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU038,4,15796.4,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU039,2,14237.9,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU040,13,31857.28,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU041,9,93030.57,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU042,23,211573.09,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU043,14,122440.78,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU044,9,48710.52,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
2024-01-05,SKU045,25,191919.5,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2024,1,Q1,1,Friday,0,Winter,,0,,,,,,,,
